Bike Station Name,Bike Station Latitude,Bike Station Longitude,Available Bikes,POI Name,POI Rating,POI Latitude,POI Longitude,Distance (km)
Yonge St / Dundas Sq,43.655766,-79.3802,30,Little Canada,4.8,43.65668,-79.38065,0.10788751343754913
Yonge St / Dundas Sq,43.655766,-79.3802,30,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.6886587961021232
Yonge St / Dundas Sq,43.655766,-79.3802,30,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.9814700737773818
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9063599271536833
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.8617617241260955
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.8308607521951283
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.9043523172692337
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9063599271536833
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.8617617241260955
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.8308607521951283
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Little Canada,4.8,43.65668,-79.38065,0.552842091380919
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9063599271536833
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.8617617241260955
Bay St / College St (West Side) - SMART,43.660087,-79.385655,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.8308607521951283
Bond St / Queen St E,43.653236,-79.376716,35,The Rabbit Hole,4.1,43.64995,-79.37976,0.43987105975341473
Bond St / Queen St E,43.653236,-79.376716,35,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.7919492303963852
Bond St / Queen St E,43.653236,-79.376716,35,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.6240797719053733
Bond St / Queen St E,43.653236,-79.376716,35,Library Bar,4.1,43.64583140000001,-79.3819623,0.9252501649957547
Bond St / Queen St E,43.653236,-79.376716,35,Amano Trattoria,4.2,43.64783286048877,-79.37335950322061,0.658704856728604
Bond St / Queen St E,43.653236,-79.376716,35,Edna + Vita,4.3,43.64940455,-79.38289144,0.6544979455207551
Bond St / Queen St E,43.653236,-79.376716,35,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.9629623819911323
Bond St / Queen St E,43.653236,-79.376716,35,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.39466201173990806
Bond St / Queen St E,43.653236,-79.376716,35,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.637078271314726
Bond St / Queen St E,43.653236,-79.376716,35,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.6219910793888775
Bond St / Queen St E,43.653236,-79.376716,35,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.44770969974710073
Bond St / Queen St E,43.653236,-79.376716,35,The Rabbit Hole,4.1,43.64995,-79.37976,0.43987105975341473
Bond St / Queen St E,43.653236,-79.376716,35,Library Bar,4.1,43.64583140000001,-79.3819623,0.9252501649957547
Bond St / Queen St E,43.653236,-79.376716,35,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.7919492303963852
Bond St / Queen St E,43.653236,-79.376716,35,Edna + Vita,4.3,43.64940455,-79.38289144,0.6544979455207551
Bond St / Queen St E,43.653236,-79.376716,35,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.776143588279652
Bond St / Queen St E,43.653236,-79.376716,35,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.6240797719053733
Bond St / Queen St E,43.653236,-79.376716,35,Sansotei Ramen,4.4,43.645322,-79.380408,0.9287821607110811
Bond St / Queen St E,43.653236,-79.376716,35,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.9629623819911323
Bond St / Queen St E,43.653236,-79.376716,35,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.48743185692388025
Bond St / Queen St E,43.653236,-79.376716,35,Canoe,4.1,43.646954,-79.382159,0.8244527943005932
Bond St / Queen St E,43.653236,-79.376716,35,King Taps,3.9,43.6486379269,-79.3817439,0.6519595495381909
Bond St / Queen St E,43.653236,-79.376716,35,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.939662386269354
Bond St / Queen St E,43.653236,-79.376716,35,Shake Shack,4.3,43.64488931941005,-79.37980347052275,0.9607794820611741
Bond St / Queen St E,43.653236,-79.376716,35,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.637078271314726
Bond St / Queen St E,43.653236,-79.376716,35,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.39466201173990806
Bond St / Queen St E,43.653236,-79.376716,35,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.6219910793888775
Bond St / Queen St E,43.653236,-79.376716,35,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.44770969974710073
Bond St / Queen St E,43.653236,-79.376716,35,Little Canada,4.8,43.65668,-79.38065,0.4968130277309618
Bond St / Queen St E,43.653236,-79.376716,35,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.637078271314726
Mill St / Cherry St,43.6513927,-79.35794659999999,3,Corkin Gallery,4.0,43.65032,-79.35912,0.1521191039669539
Mill St / Cherry St,43.6513927,-79.35794659999999,3,Bottē Gallery,0.0,43.65413,-79.36117,0.3998725690240365
Mill St / Cherry St,43.6513927,-79.35794659999999,3,Arta Gallery,4.0,43.64974,-79.36105,0.31002718347561314
Mill St / Cherry St,43.6513927,-79.35794659999999,3,Thompson Landry Gallery,3.3,43.6501610975744,-79.3596411136873,0.1932404188165248
Mill St / Cherry St,43.6513927,-79.35794659999999,3,Artscape Distillery Studios,0.0,43.6499499,-79.35851,0.1667130657424671
Mill St / Cherry St,43.6513927,-79.35794659999999,3,Proof Studio Gallery,5.0,43.6499499,-79.35851,0.1667130657424671
Church St / Dundas St E - SMART,43.657024,-79.377257,20,The Rabbit Hole,4.1,43.64995,-79.37976,0.8119613747507516
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Edna + Vita,4.3,43.64940455,-79.38289144,0.9608917467810157
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.6315657853029618
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.9194144198597975
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.8465420114645594
Church St / Dundas St E - SMART,43.657024,-79.377257,20,The Rabbit Hole,4.1,43.64995,-79.37976,0.8119613747507516
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Edna + Vita,4.3,43.64940455,-79.38289144,0.9608917467810157
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.8847398033440588
Church St / Dundas St E - SMART,43.657024,-79.377257,20,King Taps,3.9,43.6486379269,-79.3817439,0.9999247750478006
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.9194144198597975
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.6315657853029618
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.8465420114645594
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Little Canada,4.8,43.65668,-79.38065,0.27562792260145613
Church St / Dundas St E - SMART,43.657024,-79.377257,20,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.9194144198597975
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.7311722261459256
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.7333616865880577
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.7698777773394464
Augusta Ave / Dundas St W,43.652473,-79.401456,5,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.8296192793779646
Augusta Ave / Dundas St W,43.652473,-79.401456,5,401 Richmond,4.6,43.64775,-79.39471,0.7552493191675108
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.7311722261459256
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.5594241909657434
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.5243776007887687
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Abbozzo Gallery,0.0,43.64775,-79.39471,0.7552493191675108
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.7333616865880577
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.7698777773394464
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Gallery 44,0.0,43.64775,-79.39471,0.7552493191675108
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.5131567196665697
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Gusto 101,4.0,43.645002131066,-79.400309337027,0.835831296988578
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Maxime's,4.6,43.643996,-79.399495,0.955714969604273
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Aloette,4.3,43.64855831176563,-79.395963,0.6203221615750609
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Miss Likklemore's,4.5,43.64511981042632,-79.39534954726696,0.9539010605970474
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Chubby's Jamaican Kitchen,4.2,43.64532,-79.40066,0.7979527614705784
Augusta Ave / Dundas St W,43.652473,-79.401456,5,The Haam,4.2,43.64743,-79.39308,0.8767013099792611
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Khao San Road,3.9,43.646412027881496,-79.39361985450327,0.9228847200694761
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Cheffry's Artisanal Bistro,4.8,43.64823,-79.39494,0.7052954634806624
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Ruby Soho,4.1,43.64423,-79.40015,0.9225847782143204
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Avenue Open Kitchen,4.3,43.647147,-79.3962388,0.7259008116711717
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Rodney's Oyster House,4.1,43.644948,-79.396846,0.9152693143398611
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Paris Texas,4.0,43.6444681167682,-79.3960904,0.9892728531673888
Augusta Ave / Dundas St W,43.652473,-79.401456,5,401 Richmond,4.6,43.64775,-79.39471,0.7552493191675108
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.5243776007887687
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.7311722261459256
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.5594241909657434
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Abbozzo Gallery,0.0,43.64775,-79.39471,0.7552493191675108
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Orbital Arts,4.9,43.65589,-79.40228,0.3856933970121077
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.7333616865880577
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Whippersnapper Gallery,4.5,43.65242,-79.40085,0.04911008847031523
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.5131567196665697
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Gallery 44,0.0,43.64775,-79.39471,0.7552493191675108
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Banksy,1.0,43.6463509,-79.3967819,0.7777180577495872
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Birch Contemporary,0.0,43.64556,-79.40565,0.8394969433248474
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.7698777773394464
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.925349971443613
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Moore Gallery,0.0,43.64605,-79.39558,0.8565074348535369
Augusta Ave / Dundas St W,43.652473,-79.401456,5,Wynick-Tuck Gallery,0.0,43.64775,-79.39471,0.7552493191675108
12 Harbour St,43.6425636,-79.3762,13,The Butcher Chef,4.6,43.6430184,-79.3757759,0.06100875445119053
12 Harbour St,43.6425636,-79.3762,13,Don Alfonso 1890,4.1,43.640966,-79.375601,0.18406828985994061
12 Harbour St,43.6425636,-79.3762,13,Miku,4.2,43.6412346,-79.3773697,0.17520755670329613
12 Harbour St,43.6425636,-79.3762,13,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.7939679903980742
12 Harbour St,43.6425636,-79.3762,13,Impact Kitchen,4.4,43.64085,-79.37871,0.27767113730470416
12 Harbour St,43.6425636,-79.3762,13,Mama Lee's Korean Kitchen,4.3,43.64325,-79.37636,0.07740256614996054
12 Harbour St,43.6425636,-79.3762,13,The Rabbit Hole,4.1,43.64995,-79.37976,0.8698486030680417
12 Harbour St,43.6425636,-79.3762,13,Kinka Izakaya Bar Izakaya- Harbourfront,4.0,43.64177851099536,-79.3793856918259,0.27080280870720985
12 Harbour St,43.6425636,-79.3762,13,Evviva Breakfast & Lunch,3.8,43.641602,-79.383301,0.581321535986478
12 Harbour St,43.6425636,-79.3762,13,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.4664725097647962
12 Harbour St,43.6425636,-79.3762,13,Aloette Bay,4.3,43.644036,-79.37753,0.19559848918776512
12 Harbour St,43.6425636,-79.3762,13,Friday Burger,4.3,43.64398464206703,-79.377539,0.19125102427953686
12 Harbour St,43.6425636,-79.3762,13,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.5633885139361289
12 Harbour St,43.6425636,-79.3762,13,Alexandros,3.6,43.64147,-79.37522,0.1449343797618235
12 Harbour St,43.6425636,-79.3762,13,My Roti Place,3.8,43.6417148967486,-79.3757710173493,0.10048676048291826
12 Harbour St,43.6425636,-79.3762,13,Library Bar,4.1,43.64583140000001,-79.3819623,0.589082004696101
12 Harbour St,43.6425636,-79.3762,13,Amano Trattoria,4.2,43.64783286048877,-79.37335950322061,0.6289163644759865
12 Harbour St,43.6425636,-79.3762,13,Edna + Vita,4.3,43.64940455,-79.38289144,0.9319449374533146
12 Harbour St,43.6425636,-79.3762,13,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.5082731797333521
12 Harbour St,43.6425636,-79.3762,13,The Power Plant Contemporary Art Gallery,4.3,43.63846783255385,-79.3818515921703,0.6436182265838201
12 Harbour St,43.6425636,-79.3762,13,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.16728522768582718
12 Harbour St,43.6425636,-79.3762,13,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.999013131588403
12 Harbour St,43.6425636,-79.3762,13,The Art of Banksy,4.0,43.6425099,-79.3745239,0.13500352001563995
12 Harbour St,43.6425636,-79.3762,13,Inuit Art-Eskimo Art Gallery,0.0,43.64166,-79.37604,0.10129740248630383
12 Harbour St,43.6425636,-79.3762,13,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.6184067313824537
12 Harbour St,43.6425636,-79.3762,13,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.8373269404127622
12 Harbour St,43.6425636,-79.3762,13,Harbourfront Centre,4.0,43.6389155063634,-79.38188386648048,0.6113494022167052
12 Harbour St,43.6425636,-79.3762,13,The Rabbit Hole,4.1,43.64995,-79.37976,0.8698486030680417
12 Harbour St,43.6425636,-79.3762,13,The Butcher Chef,4.6,43.6430184,-79.3757759,0.06100875445119053
12 Harbour St,43.6425636,-79.3762,13,Library Bar,4.1,43.64583140000001,-79.3819623,0.589082004696101
12 Harbour St,43.6425636,-79.3762,13,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.7939679903980742
12 Harbour St,43.6425636,-79.3762,13,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.4664725097647962
12 Harbour St,43.6425636,-79.3762,13,Edna + Vita,4.3,43.64940455,-79.38289144,0.9319449374533146
12 Harbour St,43.6425636,-79.3762,13,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.9681416781920702
12 Harbour St,43.6425636,-79.3762,13,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.5633885139361289
12 Harbour St,43.6425636,-79.3762,13,Sansotei Ramen,4.4,43.645322,-79.380408,0.45686614269216375
12 Harbour St,43.6425636,-79.3762,13,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.5082731797333521
12 Harbour St,43.6425636,-79.3762,13,Evviva Breakfast & Lunch,3.8,43.641602,-79.383301,0.581321535986478
12 Harbour St,43.6425636,-79.3762,13,The Roof at SOCO,4.0,43.64303,-79.38379,0.6129428455034458
12 Harbour St,43.6425636,-79.3762,13,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.7665491691637708
12 Harbour St,43.6425636,-79.3762,13,Canoe,4.1,43.646954,-79.382159,0.6842796061030214
12 Harbour St,43.6425636,-79.3762,13,Impact Kitchen,4.4,43.64085,-79.37871,0.27767113730470416
12 Harbour St,43.6425636,-79.3762,13,King Taps,3.9,43.6486379269,-79.3817439,0.8094446027509411
12 Harbour St,43.6425636,-79.3762,13,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.5597333241031107
12 Harbour St,43.6425636,-79.3762,13,Shake Shack,4.3,43.64488931941005,-79.37980347052275,0.3885266452502566
12 Harbour St,43.6425636,-79.3762,13,The Power Plant Contemporary Art Gallery,4.3,43.63846783255385,-79.3818515921703,0.6436182265838201
12 Harbour St,43.6425636,-79.3762,13,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.999013131588403
12 Harbour St,43.6425636,-79.3762,13,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.16728522768582718
12 Harbour St,43.6425636,-79.3762,13,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.6184067313824537
12 Harbour St,43.6425636,-79.3762,13,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.8373269404127622
12 Harbour St,43.6425636,-79.3762,13,The Art of Banksy,4.0,43.6425099,-79.3745239,0.13500352001563995
12 Harbour St,43.6425636,-79.3762,13,Inuit Art-Eskimo Art Gallery,0.0,43.64166,-79.37604,0.10129740248630383
12 Harbour St,43.6425636,-79.3762,13,Harbourfront Centre,4.0,43.6389155063634,-79.38188386648048,0.6113494022167052
12 Harbour St,43.6425636,-79.3762,13,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.7939679903980742
12 Harbour St,43.6425636,-79.3762,13,The Power Plant Contemporary Art Gallery,4.3,43.63846783255385,-79.3818515921703,0.6436182265838201
12 Harbour St,43.6425636,-79.3762,13,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.999013131588403
Shuter St/River St,43.659296,-79.358035,1,Bottē Gallery,0.0,43.65413,-79.36117,0.6273610723347818
Frederick St / King St E,43.651118,-79.369411,40,The Rabbit Hole,4.1,43.64995,-79.37976,0.8427143489537001
Frederick St / King St E,43.651118,-79.369411,40,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.9316647494512594
Frederick St / King St E,43.651118,-79.369411,40,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.6894370688399672
Frederick St / King St E,43.651118,-79.369411,40,Amano Trattoria,4.2,43.64783286048877,-79.37335950322061,0.4841116819086805
Frederick St / King St E,43.651118,-79.369411,40,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.9874776866750826
Frederick St / King St E,43.651118,-79.369411,40,Corkin Gallery,4.0,43.65032,-79.35912,0.832718372316425
Frederick St / King St E,43.651118,-79.369411,40,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.27933217073638705
Frederick St / King St E,43.651118,-79.369411,40,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.8310170031009595
Frederick St / King St E,43.651118,-79.369411,40,Bottē Gallery,0.0,43.65413,-79.36117,0.7428103786697313
Frederick St / King St E,43.651118,-79.369411,40,Arta Gallery,4.0,43.64974,-79.36105,0.6899297744033837
Frederick St / King St E,43.651118,-79.369411,40,Thompson Landry Gallery,3.3,43.6501610975744,-79.3596411136873,0.7932201300602095
Frederick St / King St E,43.651118,-79.369411,40,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.3696317037057899
Frederick St / King St E,43.651118,-79.369411,40,Artscape Distillery Studios,0.0,43.6499499,-79.35851,0.8866238858489268
Frederick St / King St E,43.651118,-79.369411,40,Proof Studio Gallery,5.0,43.6499499,-79.35851,0.8866238858489268
Frederick St / King St E,43.651118,-79.369411,40,The Rabbit Hole,4.1,43.64995,-79.37976,0.8427143489537001
Frederick St / King St E,43.651118,-79.369411,40,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.9316647494512594
Frederick St / King St E,43.651118,-79.369411,40,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.6894370688399672
Frederick St / King St E,43.651118,-79.369411,40,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.7980699936955921
Frederick St / King St E,43.651118,-79.369411,40,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.9874776866750826
Frederick St / King St E,43.651118,-79.369411,40,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.27933217073638705
Frederick St / King St E,43.651118,-79.369411,40,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.8310170031009595
Frederick St / King St E,43.651118,-79.369411,40,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.3696317037057899
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.3388210555420224
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,The Rabbit Hole,4.1,43.64995,-79.37976,0.5641716448883382
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.7883619918432391
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.8843521336416651
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Library Bar,4.1,43.64583140000001,-79.3819623,0.6475098148363682
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Edna + Vita,4.3,43.64940455,-79.38289144,0.3327704310130855
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.7309990924478866
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.5782784735922364
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.6311976157820475
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.28846325420428176
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.7132759028540181
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.6127578961283767
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Tiff,4.0,43.64656218853344,-79.39050313780471,0.5351659648803653
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.4511797299272549
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,The Rabbit Hole,4.1,43.64995,-79.37976,0.5641716448883382
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.3388210555420224
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Library Bar,4.1,43.64583140000001,-79.3819623,0.6475098148363682
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.7883619918432391
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Edna + Vita,4.3,43.64940455,-79.38289144,0.3327704310130855
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.2578616438110689
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.8843521336416651
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Sansotei Ramen,4.4,43.645322,-79.380408,0.7701436976421946
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.7309990924478866
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,The Roof at SOCO,4.0,43.64303,-79.38379,0.8661831455886886
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.6433811953635086
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Canoe,4.1,43.646954,-79.382159,0.5410071953593472
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Byblos,4.4,43.647546,-79.388123,0.34969447536591364
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,King Taps,3.9,43.6486379269,-79.3817439,0.45248338353625367
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.6781510095799043
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Shake Shack,4.3,43.64488931941005,-79.37980347052275,0.8384073477361005
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,401 Richmond,4.6,43.64775,-79.39471,0.7125367695075517
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.5782784735922364
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.28846325420428176
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.6732493967749118
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Abbozzo Gallery,0.0,43.64775,-79.39471,0.7125367695075517
University Ave / Queen St W,43.65052424212547,-79.38672702579497,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.6311976157820475
